dish_id,total_grams,total_calories,total_fat,total_carbohydrates,total_protein,number_of_ingredients,calories_per_100g,fat_per_100g,carbohydrates_per_100g,protein_per_100g
dish_1565641915,189.999998,326.76473627999997,11.121213658999999,43.05105781,13.516640684,4,171.9814419576994,5.853270408455477,22.658451717457385,7.114021487516016
dish_1565641943,306.999999,510.889587576,15.704394771,45.63610911,44.918287888,12,166.41354698375747,5.115438052819017,14.865182168941962,14.63136418055819
dish_1565711083,33.0,178.53,13.86,0.462,12.21,1,541.0,42.0,1.4000000000000001,37.00000000000001
dish_1565711115,308.0,321.53,14.41,2.387,39.71,2,104.39285714285714,4.678571428571429,0.775,12.892857142857142
dish_1565711154,384.999998,421.617576692,19.775161148,14.237547788,42.173999888000004,7,109.51105944992759,5.136405519669639,3.6980643797302046,10.954285742100186
dish_1565711183,461.000002,460.423379932,20.747549366,20.976869201,44.718551076,11,99.87491929164894,4.5005529882839355,4.550296986983527,9.70033641691828
dish_1565711270,93.0,31.62,0.186,7.44,0.744,1,34.0,0.2,8.0,0.8
dish_1565711296,110.0,43.35,0.22,10.5,0.863,2,39.409090909090914,0.2,9.545454545454547,0.7845454545454547
dish_1565711326,284.999991,296.09292040500003,10.29075533,49.62735621,3.00922629,5,103.89225605449231,3.610791457884642,17.41310799199288,1.055868907027439
dish_1565711358,657.999991,490.052920405,11.03675533,52.23835621,40.30922629,6,74.47612873979507,1.6773184621517723,7.938960018921945,6.1260223163133745
dish_1565711453,134.0,198.32,14.74,2.144,13.4,1,148.0,11.0,1.6,10.0
dish_1565711498,228.999999,246.82725358,15.955485504,10.568151203000001,16.580688776000002,5,107.78482736150579,6.967460949202886,4.6149132092354295,7.240475479652732
dish_1565711527,301.999999,484.80725357999995,32.015485504,33.928151203,18.478688776000002,6,160.53220370374902,10.60115417550051,11.234487190511548,6.118771138141628
dish_1565711570,323.999999,603.8272535799999,41.255485504,34.236151203,26.618688776,7,186.36643686532847,12.733174577571527,10.566713366872571,8.215644709307544
dish_1565721800,171.0,33.345,0.7695000000000001,6.6690000000000005,1.4535,2,19.5,0.45000000000000007,3.9,0.8500000000000001
dish_1565721828,239.0,129.225,5.3934999999999995,18.909,2.8815,3,54.06903765690376,2.2566945606694557,7.911715481171548,1.2056485355648536
dish_1565721855,449.99999699999995,479.034453755,15.635770324,23.092733813,59.862835348000004,13,106.45210154412514,3.4746156507196604,5.131718659322569,13.30285238824124
dish_1565724050,72.000002,84.72285715500001,7.981188731,3.010693116,1.382376275,8,117.67063166887138,11.084984040694888,4.181518100513387,1.9199669952786946
dish_1565724087,159.999997,230.61494084499998,12.252845619,4.755567764,25.147103217999998,16,144.13434073064386,7.658028655463037,2.972229908229311,15.71693980594262
dish_1565724196,82.0,45.68,2.32,5.6,1.92,2,55.707317073170735,2.8292682926829267,6.829268292682926,2.341463414634146
dish_1565724235,209.0,256.228821881,8.484778864,8.118171119,36.216823817999995,11,122.59752243110047,4.059702805741628,3.8842924014354065,17.328623836363633
dish_1565724269,311.0,527.548821881,18.378778864,41.778171119,47.43682381799999,12,169.62984626398713,5.909575197427653,13.433495536655949,15.252998012218647
dish_1565724509,158.0,30.810000000000002,0.7110000000000001,6.162,1.343,2,19.5,0.45000000000000007,3.9,0.8500000000000001
dish_1565724552,298.000007,108.80024511,4.671975492,15.72297611,4.621048952,4,36.51014850815088,1.567776973911279,5.276166355928978,1.550687531359689
dish_1565724588,410.000007,266.72024511,12.287975492,35.88297611,6.973048951999999,5,65.05371720883898,2.997067142001293,8.751945243259472,1.700743617792182
dish_1565724620,535.000003,473.953334123,18.355671512,38.36149098,40.729763931,14,88.58940775052669,3.430966618517944,7.170372105586699,7.613039944412861
dish_1565725009,44.0,50.6,4.708,2.772,0.352,1,115.00000000000001,10.7,6.3,0.8
dish_1565725047,110.0,77.66,4.84,9.372,0.946,2,70.6,4.3999999999999995,8.52,0.86
dish_1565725071,190.0,109.66,5.0,16.572,2.5460000000000003,3,57.71578947368421,2.631578947368421,8.722105263157895,1.3400000000000003
dish_1565725095,257.0,121.72,5.134,19.185,3.149,4,47.36186770428015,1.9976653696498055,7.464980544747081,1.2252918287937742
dish_1565725123,444.0,430.27,11.866,19.185,61.119,5,96.90765765765765,2.6725225225225224,4.320945945945946,13.765540540540542
dish_1565725156,500.0,452.67,11.922,24.225,61.735,6,90.534,2.3844,4.845,12.347
dish_1565725188,521.0,543.117,17.928,25.107,69.799,7,104.2451055662188,3.4410748560460656,4.819001919385797,13.397120921305184
dish_1565725244,590.0,573.546,19.377000000000002,28.073999999999998,72.007,8,97.21118644067798,3.2842372881355932,4.758305084745762,12.204576271186442
dish_1565726812,65.000001,36.20975769,1.83902454,4.43902445,1.52195124,2,55.70731866604126,2.829268479549716,6.829268279549719,2.341463410131332
dish_1565726848,121.000001,102.105305372,8.04661488,6.780674674,2.5971327559999997,9,84.38454919682191,6.650094887189298,5.603863320629229,2.1463906896992504
dish_1565726887,172.000001,174.015305372,11.51461488,15.960674674,3.668132756,10,101.17168858155996,6.694543495961956,9.279461965817081,2.1326353108567715
dish_1565726915,251.0,196.87952358200002,12.527685325999999,18.610243062,4.3694890939999995,11,78.43805720398407,4.991109691633466,7.4144394669322695,1.7408323083665338
dish_1565726949,371.999998,451.546982262,27.147780446,22.201359822,29.088444934,16,121.38359803485805,7.29779048170855,5.968107511118858,7.819474486663841
dish_1565727738,9.0,2.52,0.036,0.477,0.198,1,28.000000000000004,0.4,5.3,2.2
dish_1565727765,77.0,26.32,0.308,5.237,1.8299999999999998,2,34.18181818181818,0.4,6.801298701298701,2.3766233766233764
dish_1565727791,99.0,121.07400000000001,6.6,6.1610000000000005,10.278,3,122.29696969696971,6.666666666666667,6.223232323232324,10.381818181818183
dish_1565727821,196.0,281.124,10.092,6.161,40.348,4,143.43061224489796,5.148979591836735,3.1433673469387755,20.585714285714285
dish_1565727851,305.0,406.474,21.755000000000003,13.028,41.22,5,133.27016393442622,7.132786885245903,4.271475409836066,13.514754098360655
dish_1565727875,365.0,485.67400000000004,22.055,27.248,46.56,6,133.0613698630137,6.042465753424658,7.465205479452056,12.756164383561645
dish_1565727921,397.0,768.554,54.055,27.248,46.56,7,193.5904282115869,13.615869017632242,6.863476070528968,11.727959697732999
dish_1565728388,47.0,124.973,4.418,15.745,5.264,1,265.9,9.4,33.5,11.200000000000001
dish_1565728415,80.0,194.42775813,8.405298304,16.724395455,12.005533417,10,243.0346976625,10.50662288,20.90549431875,15.006916771250001
dish_1565728453,139.999999,293.899644852,11.317792722,17.914082835,28.20875667,17,209.92831925091656,8.084137716315269,12.79577354496981,20.149112051065085
dish_1565728494,162.999999,326.329644852,12.881792722,22.054082835,28.69175667,18,200.20223733375607,7.902940368729696,13.53011225171848,17.602304813511072
dish_1565728562,261.999996,354.982269587,14.151336355000002,25.374428009,29.570671568999998,19,135.4894179414415,5.401273500401123,9.684896334502234,11.286516038343755
dish_1565728591,321.999997,388.406654797,15.848896703000001,29.471989098999998,30.975549657,20,120.62318584338372,4.922017655484637,9.15279173092663,9.61973600794785
dish_1565728634,417.999997,436.406654797,15.944896703000001,41.951989099,31.455549657,21,104.40350668160411,3.8145686166117367,10.0363611005002,7.525251168123812
dish_1565728684,463.999998,493.299142397,21.302758458,44.040031571,32.248196315,25,106.31447080243306,4.591111756427205,9.491386155350803,6.9500423392243205
dish_1565797645,70.0,21.0,0.14,5.32,0.42,1,30.0,0.2,7.6,0.6
dish_1565797671,102.0,39.239999999999995,0.23600000000000002,9.8,0.644,2,38.47058823529411,0.23137254901960785,9.607843137254903,0.6313725490196078
dish_1565797699,171.0,128.928870291,5.043741934,20.419322435,2.851999976,7,75.39700017017545,2.9495566865497076,11.941124230994154,1.6678362432748537
dish_1565797723,221.0,202.928870291,10.543741934,21.219322435000002,7.851999976,8,91.82301823122172,4.770923952036199,9.601503364253395,3.5529411656108594
dish_1565798531,61.000001,61.57620928,5.820787075,2.255221615,0.830880489,10,100.94460372221961,9.542273737011907,3.697084554146155,1.362099139965588
dish_1565798558,109.000002,88.31572431,7.1788361510000005,5.533270445,1.9547829449999998,11,81.02359879773213,6.586088091080954,5.076394810524866,1.7933788157178197
dish_1565798591,224.000002,148.11572431,7.408836150999999,6.338270445,13.454782945,12,66.12309061943668,3.3075161093078917,2.829584994825134,6.006599475387505
dish_1565798617,311.000002,197.70572431,7.669836151,18.518270445,14.063782945,13,63.570972038128794,2.466185241696558,5.954427757527796,4.522116673491211
dish_1565799507,78.000004,74.65171016,1.902439,13.6975617,0.76097565,2,95.70731580988122,2.439024233896193,17.560975637898686,0.9756097576610381
dish_1565799565,396.000004,240.01171016,2.538439,15.9235617,32.56097565,3,60.60901710495943,0.6410199430200005,4.021101398776754,8.222468515429613
dish_1565799597,457.000004,258.31171016,2.660439,20.5595617,32.92697565,4,56.523349649686224,0.5821529489527095,4.498809960623108,7.205027431465844
dish_1565799617,520.000004,294.22171016,2.849439,29.3795617,33.36797565,5,56.5810976724531,0.547969034246392,5.649915668077572,6.416918344869858
dish_1565799663,591.000004,314.81171016,2.9914389999999997,34.0655617,34.43297565,6,53.26763249226645,0.5061656480124151,5.764054394151917,5.82622257478022
dish_1565808943,74.0,13.32,0.148,2.886,0.666,1,18.0,0.2,3.9,0.9000000000000001
dish_1565808975,130.0,35.72,0.204,7.926,1.282,2,27.476923076923075,0.15692307692307692,6.096923076923077,0.9861538461538462
dish_1565808998,228.0,74.92,0.4,16.746000000000002,3.242,3,32.859649122807014,0.17543859649122806,7.344736842105264,1.4219298245614034
dish_1565809033,433.0,341.42,1.63,16.746000000000002,62.692,4,78.8498845265589,0.3764434180138568,3.8674364896073907,14.478521939953811
dish_1565809080,485.0,362.74,1.734,21.946,63.16,5,74.7917525773196,0.3575257731958763,4.524948453608248,13.022680412371132
dish_1565809120,502.0,365.63,1.734,22.898,63.228,6,72.83466135458167,0.3454183266932271,4.5613545816733065,12.595219123505977
dish_1565810146,29.0,36.445539185,3.1069664230000003,1.86197064,0.7557485349999999,9,125.67427305172414,10.713677320689657,6.420588413793103,2.6060294310344823
dish_1565810205,153.0,126.965539185,9.058966423,4.21797064,10.675748535,10,82.98401253921568,5.920893086928104,2.7568435555555557,6.977613421568628
dish_1565810237,305.999998,349.866411647,19.253120961999997,7.274592995,38.688905571,21,114.33542939010084,6.291869636548167,2.3773179877602484,12.643433275774074
dish_1565810969,20.0,4.6,0.08,0.72,0.58,1,23.0,0.4,3.5999999999999996,2.9
dish_1565811000,225.0,342.85,7.46,0.72,64.13,2,152.3777777777778,3.3155555555555556,0.31999999999999995,28.50222222222222
dish_1565811025,277.0,361.05,7.668,4.36,65.378,3,130.34296028880868,2.7682310469314078,1.5740072202166067,23.60216606498195
dish_1565811061,324.0,380.32,7.762,9.06,65.801,4,117.38271604938271,2.395679012345679,2.7962962962962963,20.30895061728395
dish_1565811091,371.0,504.4,17.631999999999998,9.06,74.731,5,135.95687331536388,4.752560646900269,2.442048517520216,20.14312668463612
dish_1565811139,416.0,902.2,62.632,9.06,74.731,6,216.87500000000003,15.055769230769231,2.1778846153846154,17.96418269230769
dish_1565811287,127.0,16.51,0.254,2.794,1.905,1,13.0,0.2,2.1999999999999997,1.5
dish_1565811335,219.000001,121.47932407,3.380213945,19.854194299,5.656456338,3,55.47001073757987,1.5434766801667732,9.06584210426556,2.5828567635485995
dish_1565811390,266.0,205.09229116000003,7.622344902,21.704549199,14.384674586000001,9,77.10236509774437,2.8655431962406013,8.159604962030075,5.40777240075188
dish_1565811423,290.000001,240.05713879,9.221428583,22.184019418000002,18.778895142,20,82.77832343524717,3.1798029486903348,7.649661841897719,6.47548106111903
dish_1565811529,104.000001,116.84202945599999,10.860430813999999,4.392354512,2.101721512,8,112.34810416588361,10.442721836127673,4.223417759390214,2.0208860497991727
dish_1565811588,263.000004,348.48412590400005,21.454357107,7.568844583,31.213434645,18,132.50346791021343,8.157550106729277,2.8778876303743326,11.868225920255119
dish_1565812116,36.000001,44.440168762999996,4.222878607,1.4494680640000002,0.863945836,9,123.44490980153029,11.73021802693839,4.02630006593611,2.399849477781959
dish_1565812146,93.000001,72.940168763,4.279878607,8.859468064,1.148945836,10,78.4302881491367,4.602019958042796,9.52630964380312,1.2354256168233804
dish_1565812186,265.999994,324.97840447600004,15.806602453999998,12.315648790000001,32.823952087,21,122.1723352655414,5.942331883661621,4.629943258570149,12.339831889996209
dish_1565813386,156.0,113.88,7.488,2.964,12.48,1,73.0,4.8,1.9,8.0
dish_1565813414,179.000001,139.720064528,9.889826039,3.935386174,12.944803824000001,9,78.05590153488323,5.52504244902211,2.1985397497288286,7.231733939487521
dish_1565813446,230.000001,202.676971905,15.872237650999999,5.988799156,14.168727014,13,88.12042218425903,6.9009728617349,2.6038257086790186,6.160316066259496
dish_1565884692,408.0,212.16,0.816,2.856,40.8,1,52.0,0.2,0.7,10.0
dish_1565884738,463.0,228.66,0.9259999999999999,7.036,41.129999999999995,2,49.38660907127429,0.2,1.5196544276457882,8.883369330453563
dish_1565884766,546.0,469.60900000000004,12.795,34.177,47.687,3,86.00897435897437,2.343406593406593,6.2595238095238095,8.733882783882784
dish_1565884833,643.0,497.73900000000003,12.989,40.579,49.141999999999996,4,77.40886469673406,2.0200622083981337,6.310886469673406,7.642612752721617
dish_1565894858,27.0,132.84,6.75,17.55,1.377,1,492.0,25.0,65.0,5.1
dish_1565894889,74.0,257.813,11.168,33.295,6.641,2,348.3959459459459,15.09189189189189,44.99324324324325,8.974324324324325
dish_1565894910,179.0,537.113,21.353,67.945,18.191000000000003,3,300.06312849162015,11.92905027932961,37.95810055865921,10.162569832402237
dish_1565895808,99.000002,51.80175062,2.571525002,6.75675014,1.737450036,2,52.32499956919193,2.5974999495454556,6.825000003535354,1.7550000009090911
dish_1565895879,231.000002,96.68175062,3.1655250020000003,15.13875014,5.103450036,4,41.853571334601114,1.37035713185838,6.553571432436611,2.2092857107421153
dish_1565895966,287.000002,214.54437775,9.931850122,16.800754643,16.543628061,12,74.7541380679154,3.4605749312851923,5.8539214376033355,5.764330294673656
dish_1565896039,384.000004,352.52923667,14.546413543000002,36.577454033,20.687317457,13,91.80448775984908,3.7881284873632453,9.52537855520439,5.3873221983091435
dish_1565896662,57.0,19.38,0.2565,3.6195,1.4535,2,34.0,0.45000000000000007,6.35,2.5500000000000003
dish_1565896701,183.99999400000002,294.4734287,18.184381729,8.322057531999999,25.747160103,9,160.0399121208667,9.882816479330971,4.522857501832308,13.993022251402898
dish_1565896745,243.999997,368.54038347299996,25.222513523999996,10.737837634,27.187069805,15,151.04114262468616,10.337095833652816,4.400753182796145,11.142241860355433
dish_1565897569,150.000002,324.9135257,21.17466546,5.554202082,28.693301412000004,7,216.60901424521316,14.116443451780755,3.7028013386293157,19.12886735294844
dish_1565897617,211.00000400000002,356.83177631999996,22.759140461999998,9.717452222,29.763851448,8,169.11458272768562,10.786322289358816,4.605427506058247,14.106090466235251
dish_1565897680,404.999997,770.4488464359999,63.73689268,16.571017926,37.930838314,14,190.2342844797601,15.737504482006203,4.091609394752662,9.365639159251646
dish_1565898128,134.000001,209.03076686999998,8.734661768,6.154402457,24.271494266,14,155.9931084403499,6.518404255832805,4.592837620202704,18.113055287216007
dish_1565898158,194.000001,240.42576687,10.293161768000001,10.249402457,25.324494266,15,123.93080702612987,5.30575346131055,5.28319711555053,13.053862956423387
dish_1565898193,268.000002,291.914020136,14.644991328,12.845700335,26.551004899000002,22,108.92314102893177,5.464548962204859,4.793171731021106,9.907091306290365
dish_1565898230,499.99999599999995,780.202036826,42.676908931,19.731147391,73.94602751400001,27,156.04040861352328,8.535381854483056,3.9462295097698363,14.789205621113648
dish_1565898331,100.000001,155.99310967999998,6.5184043570000005,4.592837736,18.113055286999998,14,155.9931081200689,6.5184042918159575,4.592837690071623,18.113055105869446
dish_1565898361,202.000001,370.67146347,18.842781959,7.620060335,38.95052226799999,19,183.50072358167958,9.328109834514308,3.772307077859866,19.282436670879026
dish_1565898402,229.000002,384.79921378,19.54410696,9.462810404999999,39.42437228599999,20,168.0345897027547,8.534544449479961,4.132231581814571,17.215882943966086
dish_1565898432,282.000003,450.2250161879999,25.761122545,11.596749468,40.696292446,26,159.65425936112487,9.135149741470038,4.112322462634867,14.431309224489619
dish_1565898489,40.0,46.0,4.28,2.52,0.32,1,114.99999999999999,10.700000000000001,6.3,0.8
dish_1565898511,102.0,57.16,4.404,4.938000000000001,0.8780000000000001,2,56.0392156862745,4.317647058823529,4.841176470588236,0.8607843137254902
dish_1565898544,181.999999,181.954487068,9.618723604,8.612270019,15.368443978,16,99.97499344381863,5.285012998269302,4.732016519956135,8.44420003430879
dish_1565898590,256.999999,212.704487068,9.768723604000002,16.112270019,16.043443978000003,17,82.76439217729336,3.8010597828835015,6.269365790542279,6.242585229737687
dish_1565898659,536.999999,576.704487068,11.448723604,16.112270019,97.24344397800002,18,107.39375943052842,2.13197832873739,3.0004227279337483,18.108648819196745
dish_1565898723,588.000001,603.3902376880001,12.773448606,19.593020158999998,98.138494014,19,102.6173871873854,2.172355201407559,3.3321462798773016,16.690220042023434
dish_1565898758,612.000001,612.990237688,12.797448606,21.753020159,98.402494014,19,100.16180338012776,2.091086370112604,3.5544150528522627,16.078838864903858
dish_1565972363,557.0,289.64,1.114,3.899,55.7,1,52.0,0.2,0.7000000000000001,10.0
dish_1565972384,706.000006,432.24390424,4.748146,30.064854800000003,57.1536586,3,61.224348522172676,0.6725419206299553,4.258477980806137,8.095418996356212
dish_1565972429,831.000006,468.49390424,4.998146,38.314854800000006,59.0286586,4,56.37712405022533,0.601461608172359,4.61069248175192,7.103328300096306
dish_1565972591,122.0,195.2,12.2,3.66,17.08,1,160.0,10.0,3.0000000000000004,13.999999999999998
dish_1565972628,359.0,545.96,38.269999999999996,7.452,40.78,2,152.07799442896936,10.66016713091922,2.0757660167130916,11.35933147632312
dish_1565972674,426.000001,613.59288752,44.663323751,9.929046648,41.692606407,12,144.03588875108946,10.484348273745661,2.3307621184723892,9.786996786180758
dish_1565972715,510.000003,657.54588814,46.845223753,15.662046788,43.166806443,13,128.9305655435457,9.185337936752914,3.0709895482098655,8.46407964491718
dish_1565974375,85.0,459.85,35.7,1.19,31.45,1,541.0,42.00000000000001,1.4,37.0
dish_1565974409,228.0,688.6500000000001,50.0,5.48,51.47,2,302.0394736842106,21.929824561403507,2.4035087719298245,22.57456140350877
dish_1565981769,47.0,23.10441986,0.556064818,4.636088187,0.41758473,4,49.15834012765957,1.183116634042553,9.864017419148936,0.8884781489361702
dish_1565981802,152.0,99.75441986000001,5.596064818,6.6310881870000005,8.817584730000002,5,65.6279078026316,3.6816215907894736,4.362558017763158,5.801042585526317
dish_1565981848,198.000001,147.41042026800002,11.091942761,8.199255676,15.093218722,14,74.449706830052,5.601991265141459,4.141038199287686,7.622837699884657
dish_1565981898,290.000002,260.979738483,21.883743568,11.903451624999999,17.301080101,19,89.99301264935853,7.546118419681942,4.104638463071458,5.965889648855933
dish_1565984245,77.99999799999999,38.34350782,0.922831394,7.693933287,0.693012922,4,49.15834461944474,1.1831172021312104,9.864017287538907,0.8884781279096957
dish_1565984299,297.999998,93.34350782,1.582831394,18.693933287,4.653012922,5,31.32332498203574,0.5311514780614193,6.273132017604913,1.561413742694052
dish_1565984345,353.000002,210.357937397,9.083898494,20.663085067,14.688021351,16,59.59148334424089,2.5733423349952274,5.853565141622861,4.160912540448088
dish_1565984434,429.999998,319.892298117,12.747004776,36.362113447,17.977341583,17,74.39355804764446,2.964419729136836,8.45630549212235,4.180777131771056
dish_1565986702,204.000002,211.343999023,24.373024152,6.954481047,27.831073096999997,11,103.5999985053922,11.947560741690582,3.4090593033425556,13.642682756934482
dish_1565986733,287.000004,387.929405386,35.692815735,9.926109502,42.974813495,21,135.16703832032002,12.436520988689605,3.4585746911696904,14.973802402804148
dish_1565986761,457.000004,576.6294053859999,37.222815735,49.026109502,47.394813495,22,126.17711167153512,8.145036194572986,10.7278138015071,10.370856253865592
dish_1565987015,64.0,14.72,0.256,2.304,1.856,1,23.0,0.4,3.5999999999999996,2.9000000000000004
dish_1565987054,213.0,260.57,5.62,2.304,48.046,2,122.33333333333334,2.6384976525821595,1.0816901408450703,22.55680751173709
dish_1565987081,288.0,268.07,5.62,3.804,48.796,3,93.0798611111111,1.951388888888889,1.3208333333333333,16.943055555555556
dish_1565987116,397.0,393.42,17.283,10.671,49.668,4,99.09823677581865,4.353400503778338,2.687909319899244,12.510831234256928
dish_1565987142,426.0,518.323,25.577,11.889,60.803999999999995,5,121.67206572769953,6.003990610328639,2.790845070422535,14.273239436619717
dish_1565987201,522.0,560.659,27.593,16.017,63.876,6,107.405938697318,5.2860153256704985,3.068390804597701,12.236781609195402
dish_1565987269,45.0,119.655,4.23,15.075,5.04,1,265.9,9.400000000000002,33.5,11.200000000000001
dish_1565987298,88.0,211.139000763,10.094469808,16.614518397,12.88555217,15,239.9306826852273,11.470988418181816,18.880134542045457,14.642672920454547
dish_1566230222,462.0,240.24,0.924,3.234,46.2,1,52.0,0.2,0.7000000000000001,10.0
dish_1566230258,585.0,357.96000000000004,3.924,24.834000000000003,47.400000000000006,3,61.18974358974359,0.6707692307692308,4.245128205128205,8.102564102564104
dish_1566230300,662.0,401.85,4.155,35.614000000000004,47.93900000000001,4,60.702416918429,0.6276435045317221,5.3797583081571005,7.24154078549849
dish_1566230377,772.0,433.75,4.375,42.874,49.589000000000006,5,56.18523316062176,0.5667098445595855,5.553626943005182,6.423445595854924
dish_1566242066,40.0,46.0,4.28,2.52,0.32,1,114.99999999999999,10.700000000000001,6.3,0.8
dish_1566242111,109.0,58.42,4.418,5.211,0.9410000000000001,2,53.59633027522936,4.053211009174312,4.780733944954129,0.8633027522935781
dish_1566242164,161.0,79.22,4.470000000000001,9.891,1.513,3,49.20496894409938,2.7763975155279508,6.143478260869565,0.9397515527950311
dish_1566242195,220.0,103.41,4.588,15.791,2.044,4,47.00454545454546,2.0854545454545454,7.177727272727273,0.9290909090909091
dish_1566242234,363.0,289.31,5.446,15.791,43.513999999999996,5,79.69972451790633,1.500275482093664,4.350137741046832,11.987327823691459
dish_1566242273,521.0,550.01,11.134,15.791,92.494,6,105.56813819577735,2.1370441458733205,3.030902111324376,17.7531669865643
dish_1566242298,558.0,709.369,21.716,17.345,106.702,7,127.12706093189965,3.891756272401434,3.1084229390681,19.12222222222222
dish_1566244815,144.0,29.376,0.144,5.616,3.168,1,20.400000000000002,0.1,3.9,2.2
dish_1566244863,261.0,56.871,0.573,10.725,4.884,4,21.789655172413795,0.21954022988505745,4.109195402298851,1.871264367816092
dish_1566244904,388.999996,334.13052656,18.64204669,15.464585545999999,29.368949503,11,85.89473778812071,4.792299969586632,3.9754719036038235,7.549858561695204
dish_1566244964,482.999996,439.41052656,18.83004669,37.084585546,32.940949503,12,90.97526505155498,3.898560423590562,7.677968085531826,6.820072417350496
dish_1566245365,115.0,257.255,14.95,0.0,27.025,1,223.70000000000002,13.0,0.0,23.5
dish_1566245398,229.999997,506.35535667,31.183909221,4.258221704,49.023196579,8,220.1545057715805,13.558221577281152,1.8514007650182709,21.314433573231742
dish_1566245437,462.00001100000003,566.31162727,31.86690384,15.820464542,53.885967206000004,14,122.57827138233553,6.897598069537708,3.4243428929269006,11.663628987662515
dish_1566246415,40.0,11.2,0.16,2.12,0.88,1,27.999999999999996,0.4,5.300000000000001,2.1999999999999997
dish_1566246478,210.0,291.7,6.28,2.12,53.580000000000005,2,138.9047619047619,2.9904761904761905,1.0095238095238097,25.514285714285716
dish_1566246513,265.0,436.955,17.885,4.43,61.17,3,164.88867924528302,6.749056603773586,1.671698113207547,23.08301886792453
dish_1566246541,331.0,460.055,18.149,9.05,62.754000000000005,4,138.98942598187313,5.483081570996979,2.7341389728096677,18.95891238670695
dish_1566246573,421.0,563.5550000000001,27.779000000000003,14.72,63.474000000000004,5,133.86104513064134,6.5983372921615215,3.496437054631829,15.076959619952495
dish_1566246626,541.0,616.475,30.299000000000003,19.880000000000003,67.31400000000001,6,113.95101663585952,5.6005545286506475,3.6746765249537896,12.442513863216268
dish_1566246902,89.0,236.651,8.366,29.815,9.968,1,265.90000000000003,9.4,33.5,11.200000000000001
dish_1566246946,137.999998,342.78940923000005,15.283056589,31.629372822,19.341144501000002,8,248.39812623040766,11.07467884818375,22.9198357104324,14.015322305294529
dish_1566246972,199.99999699999998,445.577020789,18.2926337,32.858716126,36.084475304,14,222.78851373632773,9.146316987194755,16.429358309440374,18.04223792263357
dish_1566247003,321.999997,499.257020789,20.854633699999997,38.10471612600001,39.988475304,15,155.04876566474007,6.476594377111127,11.83376288230214,12.418781266013488
dish_1566316496,64.000001,121.09808407400001,12.485042229000001,2.431224454,0.630690965,8,189.2157534091289,19.507878178001906,3.7987881500189355,0.9854546174147716
dish_1566316525,83.000001,223.888084074,20.465042229,2.697224454,7.660690965000001,9,269.7446763572931,24.656677087268953,3.249667977714844,9.229748039400627
dish_1566316558,263.000001,490.288084074,40.265042229,5.5772244539999996,25.660690965,10,186.42132403413945,15.309901930000375,2.1206176550546854,9.756916679631496
dish_1566316587,311.000001,646.768084074,50.825042229000005,20.937224454,26.908690964999998,11,207.9640135030096,16.342457255812036,6.7322264908931615,8.652312179574558
dish_1566316612,367.000002,665.2371074499999,51.483866153,24.176440212,27.457710584999997,12,181.26351602853669,14.028301327638685,6.5875858529286875,7.481664968764767
dish_1566316681,122.000001,116.76292956,2.97561,21.42439038,1.19024391,2,95.7073185269892,2.43902457017193,17.56097557736905,0.9756097542982807
dish_1566316726,685.000001,409.52292955999997,4.10161,25.365390379999997,57.49024391,3,59.78436919155566,0.5987751816076274,3.702976692404413,8.392736324974107
dish_1566316757,819.000001,448.38292956,4.36961,34.20939038,59.500243909999995,4,54.747610380039546,0.5335299138784738,4.176970737268657,7.264987037527487
dish_1566317711,182.0,123.76,2.548,21.84,4.368,1,68.0,1.4000000000000001,12.0,2.4
dish_1566317742,254.0,154.72,2.908,28.464,5.376,2,60.91338582677165,1.1448818897637796,11.206299212598426,2.116535433070866
dish_1566317775,410.0,237.4,4.0,47.184,7.248,3,57.90243902439024,0.975609756097561,11.508292682926829,1.7678048780487805
dish_1566317801,420.0,275.4,4.0,56.983999999999995,7.258000000000001,4,65.57142857142857,0.9523809523809524,13.567619047619045,1.7280952380952384
dish_1566328724,167.0,275.55,6.012,0.0,51.77,1,165.0,3.5999999999999996,0.0,31.0
dish_1566328745,203.0,282.03000000000003,6.084,1.404,52.094,2,138.93103448275863,2.9970443349753695,0.6916256157635468,25.662068965517243
dish_1566328776,436.0,901.81,28.685,78.294,77.724,3,206.83715596330273,6.579128440366973,17.957339449541283,17.826605504587157
dish_1566328805,488.0,927.81,28.737,85.054,77.98400000000001,4,190.125,5.888729508196721,17.429098360655736,15.980327868852463
dish_1566328831,500.0,941.61,30.020999999999997,85.81,78.08,5,188.322,6.004199999999999,17.162,15.616
dish_1566328894,89.0,236.651,8.366,29.815,9.968,1,265.90000000000003,9.4,33.5,11.200000000000001
dish_1566328929,165.00000200000002,396.60742906,17.548870404,32.070577521000004,25.493956182999998,10,240.36813591068923,10.63567890380995,19.436713413494385,15.450882347868088
dish_1566328961,308.000003,605.81782725,24.900572418,39.994916715,52.083552565000005,17,196.69409784064194,8.084601355669466,12.985362443324394,16.910244174575546
dish_1566328988,398.000003,747.74782725,26.880572418,66.904916715,56.313552565,18,187.87633708887185,6.753912616930307,16.810280454947634,14.149133703649747
dish_1566329021,486.000003,792.68086836,28.006496497,74.708341071,59.259874815,19,163.10305832652432,5.762653564633826,15.372086545234035,12.193389804361793
dish_1566329049,575.000003,814.93086836,28.273496497,79.158341071,60.861874815,20,141.7271068014238,4.917129799910628,13.766667940521732,10.58467382564518
